state_id,sample_count,sum_value,outgoing_edge_count,current_average_num,current_average_den,expected_next_average_num_digits,expected_next_average_den_digits,expected_next_average_num_mod_1000000007,expected_next_average_den_mod_1000000007,expected_next_average_num_mod_1000000009,expected_next_average_den_mod_1000000009,drift_num_digits,drift_den_digits,drift_num_mod_1000000007,drift_den_mod_1000000007,drift_num_mod_1000000009,drift_den_mod_1000000009,abs_drift_num_digits,abs_drift_den_digits,abs_drift_num_mod_1000000007,abs_drift_den_mod_1000000007,abs_drift_num_mod_1000000009,abs_drift_den_mod_1000000009,source_probability_num_digits,source_probability_den_digits,source_probability_num_mod_1000000007,source_probability_den_mod_1000000007,source_probability_num_mod_1000000009,source_probability_den_mod_1000000009,drift_sign,base_level_flag,lift_extension_flag,eventual_cone_flag,boundary_defect_flag
11337,106,102,2,51,53,148,148,958531334,87371322,613659193,499743459,148,150,346222958,630680038,37020757,486403093,148,150,346222958,630680038,37020757,486403093,50,96,590005495,596362444,609437594,791260067,1,0,1,1,0
11338,106,103,2,103,106,149,149,626022647,262113966,791400588,499230368,149,150,680330909,892040107,233867068,459209270,149,150,680330909,892040107,233867068,459209270,51,96,385008239,596362444,914156391,791260067,1,0,1,1,0
11339,106,104,2,52,53,149,149,988851555,786341898,429246198,497691095,149,151,519353642,676120307,870111590,377627801,149,151,519353642,676120307,870111590,377627801,51,96,77512355,596362444,871234582,791260067,1,0,1,1,0
11340,106,105,1,105,106,3,3,108,107,108,107,3,5,213,11342,213,11342,3,5,213,11342,213,11342,51,96,616268536,596362444,306851864,791260067,1,0,1,1,0
11341,106,106,2,1,1,149,149,583947775,269269260,946858451,369804957,148,149,314678515,269269260,577053494,369804957,148,149,314678515,269269260,577053494,369804957,51,96,924402804,596362444,460277796,791260067,1,0,1,1,0
11342,106,107,2,107,106,149,149,661383600,89756420,812776705,123268319,149,151,502724240,514180457,964619949,66441697,149,151,502724240,514180457,964619949,66441697,52,96,465074130,596362444,227407447,791260067,1,0,1,1,0
11343,106,108,2,54,53,149,149,54289277,696585478,905350733,374422776,148,150,261716114,919030082,764758702,844406957,148,150,261716114,919030082,764758702,844406957,52,96,240197673,596362444,939753195,791260067,1,0,1,1,0
11344,106,109,2,109,106,148,148,978042593,565528495,655180228,124807592,148,150,29908609,946020057,845076145,229604635,148,150,29908609,946020057,845076145,229604635,52,96,640527128,596362444,506008502,791260067,1,0,1,1,0
11345,106,110,2,55,53,148,148,259024462,521842834,145599157,374935867,147,149,26940721,657670013,95282753,871600780,147,149,26940721,657670013,95282753,871600780,53,96,41405663,596362444,16022660,791260067,1,0,1,1,0
11346,106,111,2,111,106,147,147,529528994,507280947,417110830,791645295,147,149,821888254,771780011,341120631,914400523,147,149,821888254,771780011,341120631,914400523,53,96,443748437,596362444,709393766,791260067,1,0,1,1,0
11347,106,112,2,56,53,147,147,257428510,169093649,699890411,263881765,146,148,174466658,961963341,316812745,985733428,146,148,174466658,961963341,316812745,985733428,54,96,516662494,596362444,558383364,791260067,1,0,1,1,0
11348,106,113,2,113,106,146,146,437764497,723031221,863886128,754627261,146,148,700508961,641308894,299049021,990488955,146,148,700508961,641308894,299049021,990488955,54,96,44433308,596362444,489022295,791260067,1,0,1,1,0
11349,106,114,2,57,53,146,146,178862585,241010407,386946587,918209093,145,147,742123841,773551487,170251098,665081497,145,147,742123841,773551487,170251098,665081497,54,96,451822157,596362444,970726117,791260067,1,0,1,1,0
11350,106,115,2,115,106,145,145,73942957,413670138,509186671,639403034,145,147,265887852,849034327,442438396,776721001,145,147,265887852,849034327,442438396,776721001,55,96,538192414,596362444,921936297,791260067,1,0,1,1,0
11351,106,116,2,58,53,145,145,807617184,137890046,492642698,546467681,144,146,806087846,308172389,414937550,962786841,144,146,806087846,308172389,414937550,962786841,55,96,101846428,596362444,458496774,791260067,1,0,1,1,0
11352,106,117,2,117,106,144,144,2470005,712630020,921374547,515489230,144,146,884108778,538781595,353461739,641857894,144,146,884108778,538781595,353461739,641857894,56,96,938257146,596362444,222658055,791260067,1,0,1,1,0
11353,106,118,2,59,53,144,144,318167957,237543340,890701920,838496416,143,145,847844647,589796936,735913243,440309652,143,145,847844647,589796936,735913243,440309652,56,96,502019042,596362444,260421477,791260067,1,0,1,1,0
11354,106,119,2,119,106,143,143,804286263,412514449,755047342,946165478,143,145,165124195,726531293,441326667,293539768,143,145,165124195,726531293,441326667,293539768,57,96,672050774,596362444,694457272,791260067,1,0,1,1,0
11355,106,120,2,60,53,143,143,436006049,470838152,312350640,648721829,142,145,858031519,954421888,631274387,382256631,142,145,858031519,954421888,631274387,382256631,57,96,125468719,596362444,185219377,791260067,1,0,1,1,0
11356,106,121,2,121,106,142,142,470979239,823612722,57278133,549573946,142,144,266660322,302947923,573035181,254837754,142,144,266660322,302947923,573035181,254837754,57,96,1249915,596362444,827251675,791260067,1,0,1,1,0
11357,106,122,2,61,53,142,142,77028029,274537574,397874892,849857988,141,144,335693614,550491324,246032287,42472959,141,144,335693614,550491324,246032287,42472959,58,96,669999778,596362444,539337785,791260067,1,0,1,1,0
11358,106,123,2,123,106,141,141,31012422,758179196,224851744,283285996,141,143,31276254,366994216,990107464,28315306,141,143,31276254,366994216,990107464,28315306,58,96,453332732,596362444,104900748,791260067,1,0,1,1,0
11359,106,124,2,62,53,141,141,780004101,919393070,143105265,761095338,140,143,337847125,727832374,396668449,338052554,140,143,337847125,727832374,396668449,338052554,59,96,542220614,596362444,279735328,791260067,1,0,1,1,0
11360,106,125,2,125,106,140,140,806987333,973131028,227874315,253698446,140,142,899279057,151888247,442371712,892035042,140,142,899279057,151888247,442371712,892035042,59,96,779254966,596362444,79294202,791260067,1,0,1,1,0
11361,106,126,2,63,53,140,140,445961569,657710345,641808532,417899485,140,142,200211548,858648047,688184578,148672507,140,142,200211548,858648047,688184578,148672507,60,96,744679900,596362444,878117878,791260067,1,0,1,1,0
11362,106,127,2,127,106,140,139,651416543,885903453,757443769,805966501,139,141,540415335,905765367,931294094,432448341,139,141,540415335,905765367,931294094,432448341,60,96,652479724,596362444,674980993,791260067,1,0,1,1,0
11363,106,128,2,64,53,139,139,523531505,295301151,89122909,935322173,139,141,847896045,650960898,862895609,572074728,139,141,847896045,650960898,862895609,572074728,60,96,406612588,596362444,133282633,791260067,1,0,1,1,0
11364,106,129,2,129,106,139,138,627325360,98433717,112744468,645107394,138,141,798538296,433973932,732060430,381383152,138,141,798538296,433973932,732060430,381383152,61,96,750966899,596362444,688753691,791260067,1,0,1,1,0
11365,106,130,2,65,53,138,138,417771125,32811239,96335524,215035798,138,140,9138950,738995660,128455983,396897195,138,140,9138950,738995660,128455983,396897195,61,96,335911719,596362444,503343164,791260067,1,0,1,1,0
11366,106,131,2,131,106,138,138,966026819,677603751,152803129,738345272,137,140,632751342,825997109,473901771,264598130,137,140,632751342,825997109,473901771,264598130,62,96,895764584,596362444,8915092,791260067,1,0,1,1,0
11367,106,132,2,66,53,137,137,317250807,225867917,367692023,579448427,137,139,907010242,970999524,244081208,710766361,137,139,907010242,970999524,244081208,710766361,62,96,722038879,596362444,357106915,791260067,1,0,1,1,0
11368,106,133,2,133,106,137,137,541342943,741955977,193271347,526482812,136,139,702207311,647333016,464549236,807177577,136,139,702207311,647333016,464549236,807177577,63,96,592103668,596362444,285618434,791260067,1,0,1,1,0
11369,106,134,2,67,53,136,136,824736993,247318659,500299748,508827607,136,138,140710287,107888836,424437047,967862937,136,138,140710287,107888836,424437047,967862937,63,96,245609772,596362444,428315821,791260067,1,0,1,1,0
11370,106,135,2,135,106,136,136,79839694,82439553,571930263,836275875,135,138,333667930,738592562,727365230,645241958,135,138,333667930,738592562,727365230,645241958,63,96,654959392,596362444,475508850,791260067,1,0,1,1,0
11371,106,136,2,68,53,135,135,896470668,27479851,774848613,278758625,135,137,644315221,456432096,111389791,774206999,135,137,644315221,456432096,111389791,774206999,64,96,413225036,596362444,268023591,791260067,1,0,1,1,0
11372,106,137,2,137,106,135,135,719525130,342493286,523050653,426252878,135,137,348083395,304288064,46724959,182804663,135,137,348083395,304288064,46724959,182804663,64,96,435266758,596362444,714729576,791260067,1,0,1,1,0
11373,106,138,2,69,53,134,134,285308093,780831100,521360237,475417629,134,136,243983302,384048013,828276214,197134112,134,136,243983302,384048013,828276214,197134112,65,96,827378019,596362444,905945527,791260067,1,0,1,1,0
11374,106,139,2,139,106,134,134,390078893,593610369,710689906,158472543,134,136,836521661,922698680,305446082,798089414,134,136,836521661,922698680,305446082,798089414,65,96,206341370,596362444,749188057,791260067,1,0,1,1,0
11375,106,140,2,70,53,133,133,166107065,197870123,787962947,52824181,133,135,952765877,487116449,64343179,799681575,133,135,952765877,487116449,64343179,799681575,66,96,883576989,596362444,331168137,791260067,1,0,1,1,0
11376,106,141,2,141,106,133,133,281837589,732623379,326188742,684274733,133,135,574888513,658077635,93269857,533121050,133,135,574888513,658077635,93269857,533121050,66,96,356205290,596362444,883115032,791260067,1,0,1,1,0
11377,106,142,2,71,53,132,132,251796147,244207793,364888432,561424914,132,134,6442516,943012945,477918191,755520181,132,134,6442516,943012945,477918191,755520181,66,96,283214102,596362444,688306737,791260067,1,0,1,1,0
11378,106,143,2,143,106,132,132,674621687,748069269,472499463,187141638,132,134,535993607,295341961,323688637,837013457,132,134,535993607,295341961,323688637,837013457,67,96,88570934,596362444,835484623,791260067,1,0,1,1,0
11379,106,144,2,72,53,131,131,739029553,249356423,682641949,62380546,131,133,214903706,215890328,688623706,306168911,131,133,214903706,215890328,688623706,306168911,67,96,569522493,596362444,561292313,791260067,1,0,1,1,0
11380,106,145,2,145,106,131,131,818496906,749785479,856395657,687460188,131,133,41777735,477260221,96212463,870779280,131,133,41777735,477260221,96212463,870779280,68,96,518726641,596362444,163446156,791260067,1,0,1,1,0
11381,106,146,2,73,53,131,130,555312939,249928493,412917563,229153396,130,132,186805701,246210038,156432886,145129880,130,132,186805701,246210038,156432886,145129880,68,96,49937700,596362444,435856416,791260067,1,0,1,1,0
11382,106,147,2,147,106,130,130,846290426,749976169,30963941,743051138,130,132,460288460,497473361,53661414,763419926,130,132,460288460,497473361,53661414,763419926,69,96,133167200,596362444,162283767,791260067,1,0,1,1,0
11383,106,148,2,74,53,130,129,823370419,583325392,11673534,581017049,129,131,472553199,916245566,623436063,793903327,129,131,472553199,916245566,623436063,793903327,69,96,688445869,596362444,432756712,791260067,1,0,1,1,0
11384,106,149,2,149,106,129,129,522768901,527775133,411733529,527005686,129,131,775008857,944163713,119907175,862602221,129,131,775008857,944163713,119907175,862602221,69,96,502522308,596362444,487351226,791260067,1,0,1,1,0
11385,106,150,2,75,53,129,128,557179612,509258380,963004806,175668562,128,130,336140999,990693958,864112235,310433705,128,130,336140999,990693958,864112235,310433705,70,96,340059481,596362444,966269933,791260067,1,0,1,1,0
11386,106,151,2,151,106,128,128,253664495,503086129,821370530,725222860,128,130,922431341,327129303,556624527,873622476,128,130,922431341,327129303,556624527,873622476,70,96,573491947,596362444,243386467,791260067,1,0,1,1,0
11387,106,152,2,76,53,128,128,377515704,501028712,149274809,908407626,127,129,930150333,554521554,872585859,145603746,127,129,930150333,554521554,872585859,145603746,71,96,195978516,596362444,982363915,791260067,1,0,1,1,0
11388,106,153,2,153,106,127,127,173948219,833676242,152395578,302802542,127,129,886046958,369681036,825142621,97069164,127,129,886046958,369681036,825142621,97069164,71,96,522609376,596362444,952970425,791260067,1,0,1,1,0
11389,106,154,2,77,53,127,127,428937407,944558752,130806544,434267517,126,128,2659017,61613506,494148266,16178194,126,128,2659017,61613506,494148266,16178194,72,96,60291660,596362444,874587785,791260067,1,0,1,1,0
11390,106,155,2,155,106,126,126,380439901,648186253,673218196,144755839,126,128,857760718,707742342,923973299,344118799,126,128,857760718,707742342,923973299,344118799,72,96,160777760,596362444,998900748,791260067,1,0,1,1,0
11391,106,156,2,78,53,126,126,192415262,549395420,870757519,714918619,125,127,345166357,117957057,386496315,890686474,125,127,345166357,117957057,386496315,890686474,72,96,762074029,596362444,663735310,791260067,1,0,1,1,0
11392,106,157,2,157,106,125,125,959311794,849798478,574151811,904972879,125,127,268689342,78638038,779350701,927124319,125,127,268689342,78638038,779350701,927124319,73,96,698864068,596362444,103294145,791260067,1,0,1,1,0
11393,106,158,2,79,53,125,125,768991646,616599495,225128696,968324299,124,126,45197189,679773011,434201852,321187388,124,126,45197189,679773011,434201852,321187388,73,96,530304172,596362444,942117726,791260067,1,0,1,1,0
11394,106,159,2,3,2,124,124,869369086,205533165,231457888,989441439,122,124,122138670,411066330,494591486,978882869,122,124,122138670,411066330,494591486,978882869,74,96,80811116,596362444,512313918,791260067,1,0,1,1,0
11395,106,160,2,80,53,124,124,496492592,68511055,994659031,329813813,123,125,833222836,631085894,331823369,480131936,123,125,833222836,631085894,331823369,480131936,74,96,548829645,596362444,366170439,791260067,1,0,1,1,0
11396,106,161,2,161,106,123,123,151359752,356170354,203892815,443271274,123,125,700707012,754057265,245963726,986754630,123,125,700707012,754057265,245963726,986754630,75,96,463545713,596362444,976454504,791260067,1,0,1,1,0
11397,106,162,2,81,53,123,123,785360820,452056787,568446143,814423764,122,124,7523678,959009550,159321019,164459105,122,124,7523678,959009550,159321019,164459105,75,96,569455230,596362444,270545323,791260067,1,0,1,1,0
11398,106,163,2,163,106,122,122,654764206,817352267,590855415,271474588,122,124,176586763,639339700,380315984,776306076,122,124,176586763,639339700,380315984,776306076,75,96,518547273,596362444,54787522,791260067,1,0,1,1,0
11399,106,164,2,82,53,122,122,228859277,939117427,304505631,757158202,121,124,121913122,773223288,51826293,129384346,121,124,121913122,773223288,51826293,129384346,76,96,382792721,596362444,479433395,791260067,1,0,1,1,0
11400,106,165,2,165,106,122,121,911995016,646372478,856295719,919052740,121,123,20012896,515482192,123644663,419589567,121,123,20012896,515482192,123644663,419589567,76,96,354113918,596362444,945155717,791260067,1,0,1,1,0
11401,106,166,2,83,53,121,121,353256251,882124164,126897670,973017586,120,123,506276076,752580370,965117547,569931599,120,123,506276076,752580370,965117547,569931599,77,96,277637110,596362444,187081891,791260067,1,0,1,1,0
11402,106,167,2,167,106,121,120,661062995,294041388,7632400,991005868,120,122,967765534,168386911,311055929,46621063,120,122,967765534,168386911,311055929,46621063,77,96,407032291,596362444,832218379,791260067,1,0,1,1,0
11403,106,168,2,84,53,120,120,147874973,98013796,173816323,997001962,119,122,604214712,194731153,464100986,841103518,119,122,604214712,194731153,464100986,841103518,77,96,752086107,596362444,552582329,791260067,1,0,1,1,0
11404,106,169,2,169,106,120,119,965656226,366004601,235105202,999000660,119,121,504782107,796487440,90041168,894069015,119,121,504782107,796487440,90041168,894069015,78,96,5562938,596362444,140219532,791260067,1,0,1,1,0
11405,106,170,2,85,53,119,119,842128032,788668205,374655563,333000220,118,121,595988432,799414578,551726220,649011507,118,121,595988432,799414578,551726220,649011507,78,96,348167837,596362444,373918752,791260067,1,0,1,1,0
11406,106,171,2,171,106,119,118,161527576,929556073,336634870,777666746,118,120,167835567,532943052,702283536,432674338,118,120,167835567,532943052,702283536,432674338,79,96,261780894,596362444,997116672,791260067,1,0,1,1,0
11407,106,172,2,86,53,118,118,338651886,643185360,558029377,592555585,117,120,634609264,88823842,615776869,405445726,117,120,634609264,88823842,615776869,405445726,79,96,698082384,596362444,658977774,791260067,1,0,1,1,0
11408,106,173,2,173,106,118,117,887276386,214395120,381520026,864185201,117,120,960940764,725882566,937083973,603630487,117,120,960940764,725882566,937083973,603630487,80,96,861553017,596362444,757274055,791260067,1,0,1,1,0
11409,106,174,2,87,53,117,117,277710486,71465040,837095354,621395070,116,119,501197222,787647099,304682762,933938422,116,119,501197222,787647099,304682762,933938422,80,96,297474698,596362444,19397462,791260067,1,0,1,1,0
