weight_type,series,total_dimension_n,q_exponent,coefficient
half,grade3,21,57,24600
half,grade3,21,58,16890
half,grade3,21,59,7920
half,grade3,21,60,17922
half,grade3,21,61,7800
half,grade3,21,62,5580
half,grade3,21,63,13644
half,grade3,21,64,10086
half,grade3,21,65,9300
half,grade3,21,66,8430
half,grade3,21,67,3360
half,grade3,21,68,1116
half,grade3,21,69,240
half,grade3,21,70,5130
half,grade3,21,71,1980
half,grade3,21,72,6930
half,grade3,21,73,2520
half,grade3,21,74,1050
half,grade3,21,75,240
half,grade3,21,76,30
half,grade3,21,77,2040
half,grade3,21,78,960
half,grade3,21,79,180
half,grade3,21,80,1386
half,grade3,21,81,1500
half,grade3,21,82,300
half,grade3,21,83,60
half,grade3,21,84,540
half,grade3,21,85,60
half,grade3,21,88,480
half,grade3,21,89,60
half,grade3,21,90,486
half,grade3,21,91,180
half,grade3,21,96,60
half,grade3,21,98,6
half,grade3,21,99,120
half,grade3,21,100,30
half,grade3,21,104,6
half,grade3,21,108,6
half,grade3,21,110,6
half,grade3,22,0,2295216
half,grade3,22,1,1296012
half,grade3,22,2,2095650
half,grade3,22,3,2517600
half,grade3,22,4,3219270
half,grade3,22,5,3322932
half,grade3,22,6,4665648
half,grade3,22,7,4384320
half,grade3,22,8,5481810
half,grade3,22,9,5913060
half,grade3,22,10,6640146
half,grade3,22,11,6498144
half,grade3,22,12,8040273
half,grade3,22,13,7436700
half,grade3,22,14,8233560
half,grade3,22,15,8505144
half,grade3,22,16,8791440
half,grade3,22,17,8013060
half,grade3,22,18,8471700
half,grade3,22,19,7300080
half,grade3,22,20,7641813
half,grade3,22,21,7054338
half,grade3,22,22,6609288
half,grade3,22,23,5646660
half,grade3,22,24,5899605
half,grade3,22,25,4800642
half,grade3,22,26,4395090
half,grade3,22,27,3870144
half,grade3,22,28,3500565
half,grade3,22,29,2768310
half,grade3,22,30,2858148
half,grade3,22,31,2107260
half,grade3,22,32,2008302
half,grade3,22,33,1709850
half,grade3,22,34,1406550
half,grade3,22,35,1231884
half,grade3,22,36,1269990
half,grade3,22,37,903552
half,grade3,22,38,787410
half,grade3,22,39,659520
half,grade3,22,40,674607
half,grade3,22,41,480306
half,grade3,22,42,527118
half,grade3,22,43,338640
half,grade3,22,44,350250
half,grade3,22,45,335340
half,grade3,22,46,249420
half,grade3,22,47,176220
half,grade3,22,48,220815
half,grade3,22,49,166920
half,grade3,22,50,165030
half,grade3,22,51,131100
half,grade3,22,52,112848
half,grade3,22,53,73950
half,grade3,22,54,86910
half,grade3,22,55,66540
half,grade3,22,56,87825
half,grade3,22,57,63492
half,grade3,22,58,50760
half,grade3,22,59,28680
half,grade3,22,60,48843
half,grade3,22,61,23190
half,grade3,22,62,19800
half,grade3,22,63,33120
half,grade3,22,64,24540
half,grade3,22,65,24810
half,grade3,22,66,25518
half,grade3,22,67,13620
half,grade3,22,68,6120
half,grade3,22,69,2700
half,grade3,22,70,12888
half,grade3,22,71,5880
half,grade3,22,72,18528
half,grade3,22,73,8670
half,grade3,22,74,5430
half,grade3,22,75,2160
half,grade3,22,76,600
half,grade3,22,77,5400
half,grade3,22,78,3720
half,grade3,22,79,1560
half,grade3,22,80,4080
half,grade3,22,81,4680
half,grade3,22,82,1800
half,grade3,22,83,660
half,grade3,22,84,2130
half,grade3,22,85,582
half,grade3,22,86,90
half,grade3,22,88,1710
half,grade3,22,89,480
half,grade3,22,90,1890
half,grade3,22,91,1080
half,grade3,22,92,150
half,grade3,22,96,360
half,grade3,22,97,60
half,grade3,22,98,90
half,grade3,22,99,600
half,grade3,22,100,240
half,grade3,22,101,30
half,grade3,22,104,90
half,grade3,22,105,12
half,grade3,22,108,90
half,grade3,22,110,90
half,grade3,22,117,12
half,grade3,22,121,6
half,grade3,23,0,2864604
half,grade3,23,1,1573500
half,grade3,23,2,2555142
half,grade3,23,3,3076080
half,grade3,23,4,3947910
half,grade3,23,5,4068132
half,grade3,23,6,5755200
half,grade3,23,7,5401584
half,grade3,23,8,6817710
half,grade3,23,9,7376580
half,grade3,23,10,8336052
half,grade3,23,11,8203440
half,grade3,23,12,10280814
half,grade3,23,13,9564060
half,grade3,23,14,10721550
half,grade3,23,15,11234088
half,grade3,23,16,11733576
half,grade3,23,17,11262984
half,grade3,23,18,12230850
half,grade3,23,19,10647120
half,grade3,23,20,11240226
half,grade3,23,21,10670580
half,grade3,23,22,10236366
half,grade3,23,23,9111060
half,grade3,23,24,9673440
half,grade3,23,25,8133684
half,grade3,23,26,7699206
half,grade3,23,27,6941472
half,grade3,23,28,6411360
half,grade3,23,29,5226420
half,grade3,23,30,5422302
half,grade3,23,31,4100940
half,grade3,23,32,3944382
half,grade3,23,33,3437520
half,grade3,23,34,2910600
half,grade3,23,35,2519112
half,grade3,23,36,2585322
half,grade3,23,37,1913100
half,grade3,23,38,1709520
half,grade3,23,39,1479240
half,grade3,23,40,1423572
half,grade3,23,41,1059492
half,grade3,23,42,1159098
half,grade3,23,43,797400
half,grade3,23,44,774990
half,grade3,23,45,732036
half,grade3,23,46,581970
half,grade3,23,47,433032
half,grade3,23,48,514890
half,grade3,23,49,387300
half,grade3,23,50,372360
half,grade3,23,51,301020
half,grade3,23,52,270900
half,grade3,23,53,197700
half,grade3,23,54,221940
half,grade3,23,55,169800
half,grade3,23,56,190392
half,grade3,23,57,144660
half,grade3,23,58,128430
half,grade3,23,59,86520
half,grade3,23,60,123666
half,grade3,23,61,65760
half,grade3,23,62,57840
half,grade3,23,63,77220
half,grade3,23,64,60720
half,grade3,23,65,58284
half,grade3,23,66,63510
half,grade3,23,67,42240
half,grade3,23,68,25260
half,grade3,23,69,14580
half,grade3,23,70,30510
half,grade3,23,71,15240
half,grade3,23,72,43602
half,grade3,23,73,24120
half,grade3,23,74,18840
half,grade3,23,75,10860
half,grade3,23,76,4896
half,grade3,23,77,12504
half,grade3,23,78,10830
half,grade3,23,79,6540
half,grade3,23,80,11652
half,grade3,23,81,12132
half,grade3,23,82,6390
half,grade3,23,83,3840
half,grade3,23,84,6990
half,grade3,23,85,2820
half,grade3,23,86,1080
half,grade3,23,87,180
half,grade3,23,88,4620
half,grade3,23,89,1920
half,grade3,23,90,6036
half,grade3,23,91,4140
half,grade3,23,92,1470
half,grade3,23,93,240
half,grade3,23,94,30
half,grade3,23,96,1440
half,grade3,23,97,480
half,grade3,23,98,540
half,grade3,23,99,2100
half,grade3,23,100,1170
half,grade3,23,101,360
half,grade3,23,102,36
half,grade3,23,104,480
half,grade3,23,105,180
half,grade3,23,108,480
half,grade3,23,109,60
half,grade3,23,110,480
half,grade3,23,111,60
half,grade3,23,112,66
half,grade3,23,117,120
half,grade3,23,120,66
half,grade3,23,121,60
half,grade3,23,126,6
half,grade3,23,130,6
half,grade3,23,132,6
half,grade3,24,0,3537216
half,grade3,24,1,1893420
half,grade3,24,2,3092700
half,grade3,24,3,3721504
half,grade3,24,4,4786170
half,grade3,24,5,4926132
half,grade3,24,6,7026180
half,grade3,24,7,6571680
half,grade3,24,8,8349318
half,grade3,24,9,9068420
half,grade3,24,10,10316838
half,grade3,24,11,10173600
half,grade3,24,12,12877140
half,grade3,24,13,12032124
half,grade3,24,14,13645788
half,grade3,24,15,14429144
half,grade3,24,16,15232410
half,grade3,24,17,14718660
half,grade3,24,18,16788410
half,grade3,24,19,15066192
half,grade3,24,20,15824868
half,grade3,24,21,15204200
half,grade3,24,22,14989290
half,grade3,24,23,13658184
half,grade3,24,24,14744208
half,grade3,24,25,12843420
half,grade3,24,26,12463200
half,grade3,24,27,11551580
half,grade3,24,28,10916748
half,grade3,24,29,9185292
half,grade3,24,30,9564698
half,grade3,24,31,7578840
half,grade3,24,32,7230750
half,grade3,24,33,6429504
half,grade3,24,34,5642418
half,grade3,24,35,4907160
half,grade3,24,36,4938120
half,grade3,24,37,3827040
half,grade3,24,38,3464022
half,grade3,24,39,3080160
half,grade3,24,40,2902050
half,grade3,24,41,2210760
half,grade3,24,42,2370180
half,grade3,24,43,1752540
half,grade3,24,44,1678200
half,grade3,24,45,1523836
half,grade3,24,46,1267080
half,grade3,24,47,990420
half,grade3,24,48,1114428
half,grade3,24,49,858792
half,grade3,24,50,823872
half,grade3,24,51,666960
half,grade3,24,52,611430
half,grade3,24,53,461592
half,grade3,24,54,514956
half,grade3,24,55,411840
half,grade3,24,56,421740
half,grade3,24,57,319320
half,grade3,24,58,289800
half,grade3,24,59,220620
half,grade3,24,60,293598
half,grade3,24,61,171600
half,grade3,24,62,154770
half,grade3,24,63,173232
half,grade3,24,64,145290
half,grade3,24,65,133980
half,grade3,24,66,143640
half,grade3,24,67,105420
half,grade3,24,68,79350
half,grade3,24,69,55200
half,grade3,24,70,74088
half,grade3,24,71,39420
half,grade3,24,72,93270
half,grade3,24,73,57420
half,grade3,24,74,52290
half,grade3,24,75,37440
half,grade3,24,76,23190
half,grade3,24,77,29400
half,grade3,24,78,27528
half,grade3,24,79,19140
half,grade3,24,80,30780
half,grade3,24,81,29640
half,grade3,24,82,17640
half,grade3,24,83,14160
half,grade3,24,84,20388
half,grade3,24,85,10200
half,grade3,24,86,6000
half,grade3,24,87,2040
half,grade3,24,88,10818
half,grade3,24,89,5400
half,grade3,24,90,16428
half,grade3,24,91,12600
half,grade3,24,92,6600
half,grade3,24,93,2520
half,grade3,24,94,660
half,grade3,24,95,72
half,grade3,24,96,4230
half,grade3,24,97,1980
half,grade3,24,98,2550
half,grade3,24,99,6000
half,grade3,24,100,3900
half,grade3,24,101,2040
half,grade3,24,102,630
half,grade3,24,103,120
half,grade3,24,104,1710
half,grade3,24,105,1080
half,grade3,24,106,150
half,grade3,24,108,1710
half,grade3,24,109,480
half,grade3,24,110,1800
half,grade3,24,111,480
half,grade3,24,112,540
half,grade3,24,113,60
half,grade3,24,117,600
half,grade3,24,118,60
half,grade3,24,119,12
half,grade3,24,120,450
half,grade3,24,121,360
half,grade3,24,122,30
half,grade3,24,126,90
half,grade3,24,130,90
half,grade3,24,132,90
half,grade3,24,135,12
half,grade3,24,143,12
half,grade3,25,0,4336560
half,grade3,25,1,2259900
half,grade3,25,2,3703020
half,grade3,25,3,4462320
half,grade3,25,4,5754042
half,grade3,25,5,5907012
half,grade3,25,6,8476722
half,grade3,25,7,7907280
half,grade3,25,8,10123590
half,grade3,25,9,11007684
half,grade3,25,10,12573912
half,grade3,25,11,12428400
half,grade3,25,12,15893790
half,grade3,25,13,14865180
half,grade3,25,14,16996812
half,grade3,25,15,18125064
half,grade3,25,16,19322442
half,grade3,25,17,18829860
half,grade3,25,18,21555510
half,grade3,25,19,20324364
half,grade3,25,20,21782652
half,grade3,25,21,20897688
half,grade3,25,22,20747280
half,grade3,25,23,19445460
half,grade3,25,24,21191514
half,grade3,25,25,19023792
half,grade3,25,26,18810240
half,grade3,25,27,17861820
half,grade3,25,28,17345580
half,grade3,25,29,15088800
half,grade3,25,30,15711636
half,grade3,25,31,12974016
half,grade3,25,32,12667410
half,grade3,25,33,11241240
half,grade3,25,34,10168332
half,grade3,25,35,8993652
half,grade3,25,36,9030174
half,grade3,25,37,7149540
half,grade3,25,38,6628530
half,grade3,25,39,5942400
half,grade3,25,40,5636550
half,grade3,25,41,4443972
half,grade3,25,42,4589580
half,grade3,25,43,3533700
half,grade3,25,44,3458682
half,grade3,25,45,3109080
half,grade3,25,46,2588376
half,grade3,25,47,2109600
half,grade3,25,48,2314500
half,grade3,25,49,1796832
half,grade3,25,50,1734372
half,grade3,25,51,1436004
half,grade3,25,52,1315590
half,grade3,25,53,1017900
half,grade3,25,54,1100652
half,grade3,25,55,908712
half,grade3,25,56,925242
half,grade3,25,57,714420
half,grade3,25,58,617700
half,grade3,25,59,496512
half,grade3,25,60,651360
half,grade3,25,61,415932
half,grade3,25,62,376200
half,grade3,25,63,384480
half,grade3,25,64,330462
half,grade3,25,65,301560
half,grade3,25,66,314316
half,grade3,25,67,232740
half,grade3,25,68,203250
half,grade3,25,69,163920
half,grade3,25,70,179700
half,grade3,25,71,104280
half,grade3,25,72,193830
half,grade3,25,73,125340
half,grade3,25,74,123030
half,grade3,25,75,102684
half,grade3,25,76,77430
half,grade3,25,77,74040
half,grade3,25,78,67980
half,grade3,25,79,47220
half,grade3,25,80,73230
half,grade3,25,81,70440
half,grade3,25,82,44400
half,grade3,25,83,38520
half,grade3,25,84,53838
half,grade3,25,85,31560
half,grade3,25,86,21750
half,grade3,25,87,11400
half,grade3,25,88,24750
half,grade3,25,89,12960
half,grade3,25,90,38490
half,grade3,25,91,32424
half,grade3,25,92,21360
half,grade3,25,93,12000
half,grade3,25,94,5550
half,grade3,25,95,1080
half,grade3,25,96,10992
half,grade3,25,97,5940
half,grade3,25,98,8430
half,grade3,25,99,15444
half,grade3,25,100,10902
half,grade3,25,101,7320
half,grade3,25,102,3870
half,grade3,25,103,1380
half,grade3,25,104,4740
half,grade3,25,105,4080
half,grade3,25,106,1470
half,grade3,25,107,240
half,grade3,25,108,4680
half,grade3,25,109,1920
half,grade3,25,110,5550
half,grade3,25,111,2040
half,grade3,25,112,2850
half,grade3,25,113,660
half,grade3,25,114,96
half,grade3,25,117,2040
half,grade3,25,118,480
half,grade3,25,119,240
half,grade3,25,120,1860
half,grade3,25,121,1560
half,grade3,25,122,300
half,grade3,25,123,60
half,grade3,25,126,486
half,grade3,25,127,60
half,grade3,25,128,60
half,grade3,25,130,480
half,grade3,25,131,60
half,grade3,25,132,480
half,grade3,25,133,60
half,grade3,25,135,120
half,grade3,25,136,6
half,grade3,25,140,60
half,grade3,25,143,120
half,grade3,25,144,36
half,grade3,25,150,6
half,grade3,25,154,6
half,grade3,25,156,6
half,grade3,26,0,5267574
half,grade3,26,1,2677260
half,grade3,26,2,4408560
half,grade3,26,3,5307360
half,grade3,26,4,6852405
half,grade3,26,5,7021236
half,grade3,26,6,10145790
half,grade3,26,7,9421440
half,grade3,26,8,12124995
half,grade3,26,9,13214052
half,grade3,26,10,15168066
half,grade3,26,11,14988000
half,grade3,26,12,19323135
half,grade3,26,13,18087900
half,grade3,26,14,20856720
half,grade3,26,15,22357368
half,grade3,26,16,23975190
half,grade3,26,17,23538180
half,grade3,26,18,27263328
half,grade3,26,19,25656240
half,grade3,26,20,28790850
half,grade3,26,21,28134600
half,grade3,26,22,27898800
half,grade3,26,23,26336424
half,grade3,26,24,29166630
half,grade3,26,25,26576904
half,grade3,26,26,26968080
half,grade3,26,27,25998360
half,grade3,26,28,25706931
half,grade3,26,29,23109186
half,grade3,26,30,24418806
half,grade3,26,31,20652180
half,grade3,26,32,20593215
half,grade3,26,33,18741582
half,grade3,26,34,17190258
half,grade3,26,35,15434280
half,grade3,26,36,15619425
half,grade3,26,37,12707910
half,grade3,26,38,11894976
half,grade3,26,39,10860984
half,grade3,26,40,10219878
half,grade3,26,41,8451630
half,grade3,26,42,8591100
half,grade3,26,43,6747840
half,grade3,26,44,6581457
half,grade3,26,45,6092670
half,grade3,26,46,5135100
half,grade3,26,47,4205040
half,grade3,26,48,4555035
half,grade3,26,49,3608250
half,grade3,26,50,3465150
half,grade3,26,51,2966760
half,grade3,26,52,2707890
half,grade3,26,53,2139432
half,grade3,26,54,2265438
half,grade3,26,55,1867224
half,grade3,26,56,1898835
half,grade3,26,57,1552530
half,grade3,26,58,1332060
half,grade3,26,59,1050960
half,grade3,26,60,1329972
half,grade3,26,61,936660
half,grade3,26,62,857760
half,grade3,26,63,825924
half,grade3,26,64,725010
half,grade3,26,65,647532
half,grade3,26,66,675570
half,grade3,26,67,499560
half,grade3,26,68,456060
half,grade3,26,69,398718
half,grade3,26,70,425220
half,grade3,26,71,268080
half,grade3,26,72,399375
half,grade3,26,73,267180
half,grade3,26,74,265830
half,grade3,26,75,241980
half,grade3,26,76,204090
half,grade3,26,77,183360
half,grade3,26,78,170970
half,grade3,26,79,111960
half,grade3,26,80,159243
half,grade3,26,81,155400
half,grade3,26,82,111330
half,grade3,26,83,92400
half,grade3,26,84,124215
half,grade3,26,85,85620
half,grade3,26,86,65130
half,grade3,26,87,42300
half,grade3,26,88,58920
half,grade3,26,89,31830
half,grade3,26,90,81528
half,grade3,26,91,71760
half,grade3,26,92,56970
half,grade3,26,93,38820
half,grade3,26,94,25290
half,grade3,26,95,8880
half,grade3,26,96,26310
half,grade3,26,97,15390
half,grade3,26,98,22818
half,grade3,26,99,36480
half,grade3,26,100,27270
half,grade3,26,101,20280
half,grade3,26,102,15210
half,grade3,26,103,7740
half,grade3,26,104,12228
half,grade3,26,105,11892
half,grade3,26,106,6420
half,grade3,26,107,2640
half,grade3,26,108,11358
half,grade3,26,109,5430
half,grade3,26,110,14598
half,grade3,26,111,6720
half,grade3,26,112,10080
half,grade3,26,113,3840
half,grade3,26,114,1560
half,grade3,26,115,120
half,grade3,26,116,90
half,grade3,26,117,5400
half,grade3,26,118,1920
half,grade3,26,119,1680
half,grade3,26,120,5670
half,grade3,26,121,5160
half,grade3,26,122,1890
half,grade3,26,123,660
half,grade3,26,124,60
half,grade3,26,125,30
half,grade3,26,126,1800
half,grade3,26,127,480
half,grade3,26,128,450
half,grade3,26,129,60
half,grade3,26,130,1710
half,grade3,26,131,480
half,grade3,26,132,1800
half,grade3,26,133,492
half,grade3,26,134,90
half,grade3,26,135,600
half,grade3,26,136,150
half,grade3,26,140,360
half,grade3,26,141,60
half,grade3,26,143,600
half,grade3,26,144,330
half,grade3,26,145,30
half,grade3,26,150,90
half,grade3,26,153,12
half,grade3,26,154,90
half,grade3,26,156,90
half,grade3,26,165,12
half,grade3,26,169,6
half,grade3,27,0,6360516
half,grade3,27,1,3150012
half,grade3,27,2,5199420
half,grade3,27,3,6265840
half,grade3,27,4,8105460
half,grade3,27,5,8279652
half,grade3,27,6,12024832
half,grade3,27,7,11127600
half,grade3,27,8,14414190
half,grade3,27,9,15707780
half,grade3,27,10,18078894
half,grade3,27,11,17872944
half,grade3,27,12,23246112
half,grade3,27,13,21725340
half,grade3,27,14,25198620
half,grade3,27,15,27162344
half,grade3,27,16,29312262
half,grade3,27,17,28878660
half,grade3,27,18,33726140
half,grade3,27,19,31962960
half,grade3,27,20,35885700
half,grade3,27,21,36648556
half,grade3,27,22,36790260
half,grade3,27,23,34710840
half,grade3,27,24,38573720
half,grade3,27,25,35860884
half,grade3,27,26,36593742
half,grade3,27,27,36163488
half,grade3,27,28,36186600
half,grade3,27,29,33276780
half,grade3,27,30,35575612
half,grade3,27,31,31133712
half,grade3,27,32,31309518
half,grade3,27,33,29279240
half,grade3,27,34,27501630
half,grade3,27,35,24905796
half,grade3,27,36,25509746
half,grade3,27,37,21375444
half,grade3,27,38,20234760
half,grade3,27,39,18621040
half,grade3,27,40,17747412
half,grade3,27,41,14951760
half,grade3,27,42,15300914
half,grade3,27,43,12341040
half,grade3,27,44,11927700
half,grade3,27,45,11115824
half,grade3,27,46,9760116
half,grade3,27,47,8073672
half,grade3,27,48,8523320
half,grade3,27,49,6915060
half,grade3,27,50,6626256
half,grade3,27,51,5782800
half,grade3,27,52,5353422
half,grade3,27,53,4304760
half,grade3,27,54,4464020
half,grade3,27,55,3699480
half,grade3,27,56,3710130
half,grade3,27,57,3147696
half,grade3,27,58,2787990
half,grade3,27,59,2209500
half,grade3,27,60,2598842
half,grade3,27,61,1933260
half,grade3,27,62,1833720
half,grade3,27,63,1715460
half,grade3,27,64,1535010
half,grade3,27,65,1346172
half,grade3,27,66,1380072
half,grade3,27,67,1060320
half,grade3,27,68,979860
half,grade3,27,69,859080
half,grade3,27,70,919752
half,grade3,27,71,645552
half,grade3,27,72,830070
half,grade3,27,73,569160
half,grade3,27,74,550230
half,grade3,27,75,522492
half,grade3,27,76,466290
half,grade3,27,77,418932
half,grade3,27,78,407520
half,grade3,27,79,271260
half,grade3,27,80,338760
half,grade3,27,81,319620
half,grade3,27,82,257040
half,grade3,27,83,216000
half,grade3,27,84,267600
half,grade3,27,85,200784
half,grade3,27,86,168120
half,grade3,27,87,124920
half,grade3,27,88,141780
half,grade3,27,89,83700
half,grade3,27,90,165660
half,grade3,27,91,143520
half,grade3,27,92,130836
half,grade3,27,93,102360
half,grade3,27,94,78360
half,grade3,27,95,41640
half,grade3,27,96,66072
half,grade3,27,97,37740
half,grade3,27,98,53220
half,grade3,27,99,78600
half,grade3,27,100,64890
half,grade3,27,101,49320
half,grade3,27,102,43500
half,grade3,27,103,28440
half,grade3,27,104,32850
half,grade3,27,105,30744
half,grade3,27,106,19350
half,grade3,27,107,12660
half,grade3,27,108,27300
half,grade3,27,109,13320
half,grade3,27,110,33156
half,grade3,27,111,18600
